Timestamp,Username,Name,Email,Phone Number,Date,Time Start,Court Room Number,Judge Name 1,Judge Name 2,Notes,Attorneys Present,The judge was impartial,Explanation,The judge was professional,Explanation.1,The judge was rational,Explanation.2,The judge was compassionate,Explanation.3,The judge was respectful,Explanation.4,The judge was unbiased,Explanation.5,The judge was patient,Explanation.6,The judge was audible,Explanation.7,The judge was intelligible,Explanation.8,The judge's questions were relevant,Explanation.9,The judge's decision was understandable,Explanation.10,The judge was considerate,Explanation.11,The judge was punctual,Explanation.12,The judge was attentive,Explanation.13,The judge was prepared,Explanation.14,The judge was authoritative,Explanation.15,Is there anything else you wish to address?,Unnamed: 45
2021/06/09 09:30:00,Gregory Campbell,kimberlyflores@harris-alvarado.com,Gregory Campbell,,2021/06/09,9:30:00,Chicago Courtroom 100,Rachel Rice,,,Victoria James,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Disagree,,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,already served part of a long term and his attorney,
2021/12/16 12:30:00,Jacqueline Thomas,dtaylor@kemp-bailey.org,Jacqueline Thomas,,2021/12/16,12:30:00,Chicago Courtroom 102,,,,Mary Rodriguez,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Disagree,,Strongly Disagree,,Agree,,Neutral,,Agree,,Agree,,Neutral,,Agree,,Agree,,Agree,,Agree,,Agree,,patient,
2021/01/12 12:30:00,Daniel Davis,yhernandez@mccoy-malone.org,Daniel Davis,,2021/01/12,12:30:00,Chicago Courtroom 202,,,,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,,
2021/04/08 09:30:00,Regina Wilson,rayjonathan@gmail.com,Regina Wilson,,2021/04/08,9:30:00,Chicago Courtroom 102,Dawn Morales,,,Sonya Dawson,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,The defendant...,
2021/10/15 12:30:00,Austin Allen,simpsonkevin@yahoo.com,Austin Allen,,2021/10/15,12:30:00,Chicago Courtroom 600,Amanda Thornton,,,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,proper steps so far it appears,
2021/02/02 12:30:00,Regina Wilson,rayjonathan@gmail.com,Regina Wilson,,2021/02/02,12:30:00,Chicago Courtroom 100,Eric Bennett,,,Kimberly Nash,Neutral,,Strongly Disagree,,Disagree,,Agree,,Agree,,Disagree,,Strongly Agree,,Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,,
2021/04/02 12:30:00,Cheyenne Harris,alisonlopez@kim.com,Cheyenne Harris,,2021/04/02,12:30:00,Chicago Courtroom 700,Sherry Williams,,,Mr. Jose Kelley,Strongly Disagree,,Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Agree,,Strongly Agree,,The man said...,
2021/02/18 12:30:00,Clinton English,garciajoseph@gmail.com,Clinton English,,2021/02/18,12:30:00,Chicago Courtroom 100,Louis Hayes,,,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Disagree,,Agree,,Neutral,,Disagree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,The hearing went quickly,
2021/02/02 10:00:00,Joshua Williams,grahamapril@armstrong-perez.net,Joshua Williams,,2021/02/02,10:00:00,Chicago Courtroom 100,Brandon Silva,,,Megan Jones,Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,,
2021/07/14 12:30:00,George Ibarra,gle@mckee.info,George Ibarra,,2021/07/14,12:30:00,Chicago Courtroom 100,Jodi Jimenez,,,Lori Kidd,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Disagree,,Agree,,Agree,,Agree,,Agree,,Disagree,,Neutral,,Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,,
2021/04/01 12:00:00,Kathleen Riggs,samanthahall@gmail.com,Kathleen Riggs,,2021/04/01,12:00:00,Chicago Courtroom 100,Jonathan Doyle,,,,Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Strongly Agree,,Neutral,,,
2021/08/27 12:30:00,Clinton English,garciajoseph@gmail.com,Clinton English,,2021/08/27,12:30:00,Chicago Courtroom 100,Eric Bennett,,,Karina Rich,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Strongly Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Offered a continuance due to private...,
2021/03/30 12:30:00,Kenneth Jones,karen37@price-richardson.org,Kenneth Jones,,2021/03/30,12:30:00,Chicago Courtroom 205,Dana Gordon,,,Amy Massey,Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Everything seemed,
2021/12/13 12:30:00,Austin Allen,simpsonkevin@yahoo.com,Austin Allen,,2021/12/13,12:30:00,Chicago Courtroom 308,Donald Petty,,,Rachel Peterson,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Disagree,,Strongly Disagree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,,
2021/07/28 12:30:00,Andrew Walker,leah32@hotmail.com,Andrew Walker,,2021/07/28,12:30:00,Chicago Courtroom 502,Lauren Thomas,,,,Neutral,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Disagree,,Strongly Agree,,Disagree,,charge was violation of bail bond,
2021/01/05 09:30:00,Travis Rodriguez,jacobsondale@yahoo.com,Travis Rodriguez,,2021/01/05,9:30:00,Chicago Courtroom 102,Ryan Lee,,,Michelle Sanchez,Agree,,Strongly Disagree,,Neutral,,Agree,,Disagree,,Agree,,Strongly Disagree,,Disagree,,Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Disagree,,Agree,,Neutral,,Everything seemed,
2021/07/08 10:00:00,Joseph Vargas,bevans@solis.biz,Joseph Vargas,,2021/07/08,10:00:00,Chicago Courtroom 307,Glenn Buck,,,John Stevens,Strongly Agree,,Disagree,,Agree,,Strongly Disagree,,Disagree,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Disagree,,Everything seemed,
2021/08/23 10:30:00,Daniel Miller,heidiwilliams@hotmail.com,Daniel Miller,,2021/08/23,10:30:00,Chicago Courtroom 202,Deborah Holland,,,Linda Sparks,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,,
2021/08/16 10:30:00,Scott Tate,phillip49@grant-butler.com,Scott Tate,,2021/08/16,10:30:00,Chicago Courtroom 100,,,,Sheryl Hurley,Neutral,,Disagree,,Disagree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Disagree,,The attorney was...,
2021/10/19 10:30:00,Katie King,pattersonchristopher@hotmail.com,Katie King,,2021/10/19,10:30:00,Chicago Courtroom 100,Elizabeth Salazar MD,,,,Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Disagree,,Strongly Disagree,,Strongly Disagree,,Agree,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,,
2021/01/13 11:00:00,Andrea Hanson,benjaminjones@reynolds-wilcox.com,Andrea Hanson,,2021/01/13,11:00:00,Chicago Courtroom 100,Greg Washington,,,Deanna Davis,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,The police officer was...,
2021/10/26 12:30:00,Jennifer Wise,lopezlisa@knapp.info,Jennifer Wise,,2021/10/26,12:30:00,Chicago Courtroom 700,,,,James Phillips,Agree,,Agree,,Disagree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Disagree,,Neutral,,Strongly Agree,,Strongly Disagree,,Everything seemed,
2021/02/15 12:30:00,Scott Tate,phillip49@grant-butler.com,Scott Tate,,2021/02/15,12:30:00,Markham Courtroom 101,Nicole Kennedy,,,Nicholas French,Strongly Disagree,,Agree,,Neutral,,Neutral,,Neutral,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Agree,,Strongly Disagree,,patient,
2021/08/04 09:30:00,Marc Flores,joshuajohnson@hotmail.com,Marc Flores,,2021/08/04,9:30:00,Chicago Courtroom 206,Erica Fields,,,,Neutral,,Agree,,Neutral,,Neutral,,Neutral,,Strongly Agree,,Neutral,,Neutral,,Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Disagree,,,
2021/10/19 12:30:00,Jennifer Wise,lopezlisa@knapp.info,Jennifer Wise,,2021/10/19,12:30:00,Chicago Courtroom 100,Brooke Johnson,,,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Disagree,,Agree,,Neutral,,Neutral,,I think the judge was transparent...,
2021/02/22 09:30:00,Haley Cowan,david94@ortega-moss.com,Haley Cowan,,2021/02/22,9:30:00,Bridgeview Courtroom 101,Mary Griffin,,,Angel Robertson,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Strongly Disagree,,Neutral,,Agree,,Agree,,Disagree,,Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Neutral,,,
2021/12/16 11:00:00,Travis Rodriguez,jacobsondale@yahoo.com,Travis Rodriguez,,2021/12/16,11:00:00,Chicago Courtroom 702,Wendy Johnson,,,Donald Gordon,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Disagree,,Neutral,,Agree,,Strongly Agree,,,
2021/04/09 10:30:00,Jennifer Blackburn,smithdenise@melton-goodman.info,Jennifer Blackburn,,2021/04/09,10:30:00,Chicago Courtroom 600,Jamie Delacruz,,,Perry Olson,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Neutral,,Disagree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,,
2021/06/08 09:30:00,Teresa Sellers,andreamoses@gmail.com,Teresa Sellers,,2021/06/08,9:30:00,Chicago Courtroom 700,Mr. Tyler Adams,,,Ricky Dennis,Agree,,Strongly Agree,,Disagree,,Neutral,,Strongly Agree,,Strongly Disagree,,Neutral,,Disagree,,Disagree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Disagree,,Disagree,,Neutral,,Neutral,,judge apologized for using male pronouns ,
2021/11/19 12:30:00,Christopher Garrison,vargasadam@frank.com,Christopher Garrison,,2021/11/19,12:30:00,Chicago Courtroom 500,Mark Harmon,,,Sarah Conrad,Agree,,Disagree,,Neutral,,Strongly Disagree,,Strongly Disagree,,Disagree,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Neutral,,Strongly Disagree,,Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,The man said...,
2021/08/25 10:00:00,Corey Robinson,sevans@pruitt-johnson.com,Corey Robinson,,2021/08/25,10:00:00,Chicago Courtroom 100,,,,Andrew Peterson,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,proper steps so far it appears,
2021/09/28 09:30:00,Elijah Thompson,oconnordaniel@webb.org,Elijah Thompson,,2021/09/28,9:30:00,Chicago Courtroom 100,,,,Jeremy Hunt,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Disagree,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Disagree,,Agree,,Agree,,Disagree,,Strongly Agree,,Defendant did not have an attorney,
2021/11/10 10:30:00,Lisa Crawford,obarrera@turner.com,Lisa Crawford,,2021/11/10,10:30:00,Chicago Courtroom 100,Matthew Schneider,,,Michael Bell,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Disagree,,Neutral,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,,
2021/10/27 09:30:00,Kenneth Jones,karen37@price-richardson.org,Kenneth Jones,,2021/10/27,9:30:00,Chicago Courtroom 100,Ryan Lee,,,Joshua Smith,Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Disagree,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,,
2021/01/28 12:00:00,Sarah Gibbs,bgarcia@brown.biz,Sarah Gibbs,,2021/01/28,12:00:00,Chicago Courtroom 102,David Fox,,,Donald Gordon,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Disagree,,Neutral,,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,,
2021/04/06 10:00:00,Travis Rodriguez,jacobsondale@yahoo.com,Travis Rodriguez,,2021/04/06,10:00:00,Chicago Courtroom 205,Melanie Harmon,,,Mark English,Strongly Agree,,Strongly Disagree,,Disagree,,Strongly Disagree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,The Judge was...,
2021/03/03 09:00:00,Terry Ortiz,jamesjones@white.com,Terry Ortiz,,2021/03/03,9:00:00,Chicago Courtroom 100,Karen Watkins,,,Amanda Weaver,Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Disagree,,Strongly Disagree,,Disagree,,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,Neutral,,Strongly Agree,,was very understanding of folks,
2021/03/17 09:30:00,Jill Weaver,ramirezandrew@gmail.com,Jill Weaver,,2021/03/17,9:30:00,Chicago Courtroom 100,Barbara Ruiz,,,Zachary Williams,Agree,,Neutral,,Disagree,,Strongly Disagree,,Agree,,Agree,,Agree,,Agree,,Neutral,,Neutral,,Neutral,,Agree,,Neutral,,Strongly Agree,,Neutral,,Disagree,,The hearing went quickly,
2021/09/06 12:30:00,Ryan Castillo,jonathanmcdonald@yahoo.com,Ryan Castillo,,2021/09/06,12:30:00,Chicago Courtroom 100,Michelle Reyes,,,Kimberly Nash,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,The defendant...,
2021/09/08 12:00:00,Lisa Rangel,danielbrown@yahoo.com,Lisa Rangel,,2021/09/08,12:00:00,Chicago Courtroom 100,Justin Roberts,,,Joseph Savage,Disagree,,Agree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Agree,,Neutral,,Neutral,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,,
2021/02/10 12:00:00,Regina Wilson,rayjonathan@gmail.com,Regina Wilson,,2021/02/10,12:00:00,Chicago Courtroom 205,Todd Greer,,,Samantha Martinez,Disagree,,Strongly Agree,,Strongly Disagree,,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Defendant did not have an attorney,
2021/03/01 09:00:00,Elijah Thompson,oconnordaniel@webb.org,Elijah Thompson,,2021/03/01,9:00:00,Chicago Courtroom 100,Dana Gordon,,,,Disagree,,Neutral,,Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,,
2021/05/06 09:00:00,Anna Jackson,hughesjessica@cruz.com,Anna Jackson,,2021/05/06,9:00:00,Chicago Courtroom 700,Sandra Johnson,,,Jennifer Mitchell,Strongly Agree,,Agree,,Agree,,Neutral,,Agree,,Neutral,,Neutral,,Strongly Disagree,,Agree,,Strongly Disagree,,Neutral,,Strongly Disagree,,Disagree,,Neutral,,Strongly Disagree,,Strongly Agree,,proper steps so far it appears,
2021/04/05 09:30:00,Amanda Padilla,charlesgarcia@glover.com,Amanda Padilla,,2021/04/05,9:30:00,Chicago Courtroom 100,,,,,Neutral,,Disagree,,Disagree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Agree,,Disagree,,Agree,,Neutral,,Agree,,Everything seemed,
2021/03/15 09:30:00,Teresa Hahn,crystal73@jackson-mays.com,Teresa Hahn,,2021/03/15,9:30:00,Chicago Courtroom 100,Michelle Clark,,,Mark Dalton,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Disagree,,Strongly Disagree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Agree,,Agree,,I could not...,
2021/06/25 09:00:00,Jennifer Wise,lopezlisa@knapp.info,Jennifer Wise,,2021/06/25,9:00:00,Chicago Courtroom 100,Wendy Johnson,,,Walter Hunt,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Agree,,Disagree,,Neutral,,charge was violation of bail bond,
2021/05/25 09:30:00,Nicole Chandler,amythompson@lee-leblanc.com,Nicole Chandler,,2021/05/25,9:30:00,Chicago Courtroom 100,Peter Cobb,,,,Agree,,Disagree,,Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,,
2021/09/02 10:00:00,Amanda Wood,sabrinagreen@yahoo.com,Amanda Wood,,2021/09/02,10:00:00,Chicago Courtroom 100,Anthony Clark,,,Garrett Jordan,Neutral,,Neutral,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Disagree,,Neutral,,Agree,,Neutral,,Agree,,Strongly Agree,,Neutral,,Disagree,,Neutral,,The defendant...,
2021/09/27 09:00:00,Kathleen Riggs,samanthahall@gmail.com,Kathleen Riggs,,2021/09/27,9:00:00,Chicago Courtroom 702,Michelle Clark,,,Vicki Rivera,Disagree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,,
2021/06/15 10:30:00,Heather Bullock,adavenport@yahoo.com,Heather Bullock,,2021/06/15,10:30:00,Chicago Courtroom 100,,,,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Agree,,Neutral,,Agree,,Neutral,,Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Disagree,,Everything seemed,
2021/11/25 12:30:00,Jason Davis,susan82@yahoo.com,Jason Davis,,2021/11/25,12:30:00,Chicago Courtroom 102,Ruth Mullins,,,Mr. Jesse Ramsey,Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Disagree,,Neutral,,Strongly Agree,,patient,
2021/07/27 12:30:00,Michael Lawrence,kimberlybyrd@carter.org,Michael Lawrence,,2021/07/27,12:30:00,Chicago Courtroom 100,,,,James Johnson,Agree,,Neutral,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,The Judge was...,
2021/04/21 09:30:00,Marc Flores,joshuajohnson@hotmail.com,Marc Flores,,2021/04/21,9:30:00,Chicago Courtroom 100,Perry Smith,,,Paul Brennan,Neutral,,Neutral,,Neutral,,Disagree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Neutral,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Disagree,,already served part of a long term and his attorney,
2021/07/29 09:30:00,Andrea Hanson,benjaminjones@reynolds-wilcox.com,Andrea Hanson,,2021/07/29,9:30:00,Chicago Courtroom 706,,,,,Strongly Agree,,Agree,,Neutral,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Disagree,,Agree,,proper steps so far it appears,
2021/03/11 12:30:00,Jacqueline Salazar,sgraham@edwards.com,Jacqueline Salazar,,2021/03/11,12:30:00,Chicago Courtroom 100,Sarah Hammond,,,William Gonzalez,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Disagree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Disagree,,Neutral,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,The hearing went quickly,
2021/11/25 09:30:00,Jorge Steele,barbarawilson@brown.com,Jorge Steele,,2021/11/25,9:30:00,Chicago Courtroom 304,Tammy Robles,,,Jessica Dickson,Strongly Disagree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Disagree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Disagree,,Disagree,,Agree,,Disagree,,,
2021/10/06 12:30:00,Amanda Wood,sabrinagreen@yahoo.com,Amanda Wood,,2021/10/06,12:30:00,Chicago Courtroom 100,,,,Sheila Howard,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Disagree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,already served part of a long term and his attorney,
2021/03/15 12:30:00,Robin Nelson,arthurroman@gmail.com,Robin Nelson,,2021/03/15,12:30:00,Chicago Courtroom 304,Jennifer Chapman,,,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,PD asked for community service,
2021/09/27 09:30:00,Jill Weaver,ramirezandrew@gmail.com,Jill Weaver,,2021/09/27,9:30:00,Chicago Courtroom 100,,,,,Neutral,,Neutral,,Strongly Disagree,,Neutral,,Disagree,,Neutral,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Neutral,,,
2021/12/29 10:00:00,Tommy Fowler,karen23@maddox.com,Tommy Fowler,,2021/12/29,10:00:00,Chicago Courtroom 100,Danny Long,,,Jennifer Mitchell,Strongly Agree,,Strongly Disagree,,Disagree,,Strongly Agree,,Disagree,,Disagree,,Strongly Agree,,Disagree,,Neutral,,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,PD asked for community service,
2021/10/12 12:30:00,Jose Escobar,dianegould@liu.com,Jose Escobar,,2021/10/12,12:30:00,Chicago Courtroom 100,Melinda Gomez,,,Brett Shepherd,Strongly Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,,
2021/04/20 12:00:00,Jill Weaver,ramirezandrew@gmail.com,Jill Weaver,,2021/04/20,12:00:00,Chicago Courtroom 100,,,,Morgan Nguyen,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Neutral,,Agree,,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,The Judge was...,
2021/03/16 09:30:00,Sarah Ward,marvin16@hotmail.com,Sarah Ward,,2021/03/16,9:30:00,Bridgeview Courtroom 103,,,,Joshua Smith,Strongly Agree,,Disagree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Disagree,,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,Agree,,Neutral,,already served part of a long term and his attorney,
2021/12/16 09:00:00,Jacob Mercado,kimrobert@gmail.com,Jacob Mercado,,2021/12/16,9:00:00,Chicago Courtroom 206,Carolyn Walters,,,,Strongly Agree,,Agree,,Neutral,,Disagree,,Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Disagree,,,
2021/03/01 09:30:00,Jennifer Blackburn,smithdenise@melton-goodman.info,Jennifer Blackburn,,2021/03/01,9:30:00,Chicago Courtroom 604,Rhonda Parks,,,Eric Ford,Agree,,Neutral,,Strongly Disagree,,Agree,,Agree,,Neutral,,Strongly Disagree,,Neutral,,Strongly Agree,,Agree,,Disagree,,Agree,,Neutral,,Disagree,,Neutral,,Strongly Agree,,Pobation office was OK with the outcome...,
